run,trades,risk_per_trade,starting_balance,ending_balance,net_return_pct,max_drawdown_pct,min_balance,max_balance
751,67,0.005,10000.0,12567.85953739415,0.25678595373941504,0.06845965552956315,9900.25,12631.014610446382
752,67,0.005,10000.0,12567.859537394152,0.25678595373941526,0.034836622912764854,9946.318220901723,12831.884947593702
753,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.06811483187790625,9896.586629797215,12631.014610446375
754,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.05837719308562438,9752.48753121875,12694.487045674749
755,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.02475124687812506,9752.48753121875,12567.859537394143
756,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.07243103118167206,9365.680081629082,12631.014610446377
757,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.053645420186557,9801.495006250001,12631.014610446375
758,67,0.005,10000.0,12567.859537394137,0.2567859537394137,0.03930695642456304,9847.10369664823,12822.390389813128
759,67,0.005,10000.0,12567.859537394137,0.2567859537394137,0.05837719308562419,9794.242692108099,13021.484067622476
760,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.03930695642456298,9748.878837274164,12567.859537394144
761,67,0.005,10000.0,12567.859537394137,0.2567859537394137,0.04924180696121419,9460.044020735919,12703.88689524144
762,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.05837719308562418,9801.495006250001,12567.859537394146
763,67,0.005,10000.0,12567.859537394139,0.25678595373941393,0.058377193085623974,10250.0,12567.859537394139
764,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.0344793531905158,9950.0,12631.014610446375
765,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.04888986953422795,9946.318220901723,13021.484067622487
766,67,0.005,10000.0,12567.859537394137,0.2567859537394137,0.05364542018655718,9900.25,13082.076133933479
767,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.029986555691220655,10097.01746875,12572.511719390257
768,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.044110421642440154,9797.868178164988,13016.66575326382
769,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.05364542018655691,9950.0,12822.39038981314
770,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.039662439798200826,10097.01746875,12631.014610446373
771,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.05837719308562435,9655.206468094842,13091.76298045486
772,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.06308530712019589,10147.75625,12631.014610446373
773,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.06776988058459549,10039.098759410805,12758.278437864066
774,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.09991257212675551,10246.2072124867,13424.024320509749
775,67,0.005,10000.0,12567.859537394135,0.2567859537394135,0.05837719308562405,10144.001295542146,13016.66575326381
776,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.06308530712019583,9996.299719499219,12631.01461044638
777,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.05837719308562408,9946.318220901723,13086.918660927122
778,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.048889869534228046,9651.633770872353,12631.014610446375
779,67,0.005,10000.0,12567.859537394135,0.2567859537394135,0.05364542018655695,9655.206468094842,12891.594764047939
